"id","term","slug","url","status","categories","synonyms","keywords","author","updated_at","image","image_alt","related_terms","internal_links","source_file"
"hahnentritt","Hahnentritt","hahnentritt","https://eskyna.com/glossar/hahnentritt/","published","Materialien & Details","","hahnentritt; was bedeutet hahnentritt; hahnentritt stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/hahnentritt.png","Editoriale Glossar-Grafik zu Hahnentritt mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/hahnentritt.md"
"halstuch","Halstuch","halstuch","https://eskyna.com/glossar/halstuch/","published","Materialien & Details","","halstuch; was ist ein halstuch; halstuch kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/halstuch.png","Editoriale Grafik zu Halstuch mit abstrahierten Formen, ruhigen Farbfeldern und hochwertiger Anmutung","Schal (https://eskyna.com/glossar/schal/); Seidentuch (https://eskyna.com/glossar/seidentuch/); Farbtyp (https://eskyna.com/glossar/farbtyp/); Akzentfarbe (https://eskyna.com/glossar/akzentfarbe/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/stilfrage/","content/de/glossar/halstuch.md"
"handwaesche","Handwäsche","handwaesche","https://eskyna.com/glossar/handwaesche/","published","Materialien & Details","","handwäsche; was bedeutet handwäsche; handwäsche stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/handwaesche.png","Editoriale Glossar-Grafik zu Handwäsche mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/); Qualität (https://eskyna.com/glossar/qualitaet/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/qualitaet/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/handwaesche.md"
"haute-couture","Haute Couture","haute-couture","https://eskyna.com/glossar/haute-couture/","published","Garderobe & Alltag","","haute couture; was ist haute couture; haute couture","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/haute-couture.png","Glossar-Illustration zu Haute Couture","","","content/de/glossar/haute-couture.md"
"hellblau","Hellblau","hellblau","https://eskyna.com/glossar/hellblau/","published","Farb-Lexikon","","hellblau kleidung; hellblau kombinieren; hellblaue bluse; farbberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/hellblau.png","Editoriale Grafik zu Hellblau mit Farbfeldern, Materialflächen und ruhigen Kombinationsakzenten","Blau (https://eskyna.com/glossar/blau/); Navy (https://eskyna.com/glossar/navy/); Weiß (https://eskyna.com/glossar/weiss/); Business Casual (https://eskyna.com/glossar/business-casual/); Farbtemperatur (https://eskyna.com/glossar/farbtemperatur/)","https://eskyna.com/glossar/kategorie/farb-lexikon/; https://eskyna.com/stilgefuehl/","content/de/glossar/hellblau.md"
"helligkeit","Helligkeit","helligkeit","https://eskyna.com/glossar/helligkeit/","published","Farbberatung & Farbe","","helligkeit farbe; hell dunkel kontrast; farben kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/helligkeit.png","Editoriale Grafik zum Glossarbegriff Helligkeit mit ruhigen Farbfeldern und klarer Linienführung","Kontrast (https://eskyna.com/glossar/kontrast/); Sättigung (https://eskyna.com/glossar/saettigung/); Farbtemperatur (https://eskyna.com/glossar/farbtemperatur/); Monochrom (https://eskyna.com/glossar/monochrom/); Neutrale Farben (https://eskyna.com/glossar/neutrale-farben/)","https://eskyna.com/glossar/kategorie/farbberatung-farbe/; https://eskyna.com/stilgefuehl/","content/de/glossar/helligkeit.md"
"hemd","Hemd","hemd","https://eskyna.com/glossar/hemd/","published","Garderobe & Alltag","","hemd; was ist ein hemd; hemd kombinieren; hemd passform","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/hemd.png","Editoriale Grafik mit stilisiertem Hemd, Kragen, Knopfleiste und ruhigen Farbfeldern","Bluse (https://eskyna.com/glossar/bluse/); T-Shirt (https://eskyna.com/glossar/t-shirt/); Business Casual (https://eskyna.com/glossar/business-casual/); Passform (https://eskyna.com/glossar/passform/); Baumwolle (https://eskyna.com/glossar/baumwolle/); Overshirt (https://eskyna.com/glossar/overshirt/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/hemd.md"
"hemdblusenkleid","Hemdblusenkleid","hemdblusenkleid","https://eskyna.com/glossar/hemdblusenkleid/","published","Kleider & Röcke","","hemdblusenkleid; was ist ein hemdblusenkleid; hemdkleid","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/hemdblusenkleid.png","Editoriale ESKYNA Grafik zum Glossarbegriff Hemdblusenkleid mit ruhigen Formen und feinen Farbfeldern","Hemd (https://eskyna.com/glossar/hemd/); Bluse (https://eskyna.com/glossar/bluse/); Kleid (https://eskyna.com/glossar/kleid/); Baumwolle (https://eskyna.com/glossar/baumwolle/)","https://eskyna.com/glossar/kategorie/kleider-roecke/; https://eskyna.com/stilfrage/","content/de/glossar/hemdblusenkleid.md"
"hemdkragen","Hemdkragen","hemdkragen","https://eskyna.com/glossar/hemdkragen/","published","Materialien & Details","","hemdkragen; was bedeutet hemdkragen; hemdkragen stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/hemdkragen.png","Editoriale Glossar-Grafik zu Hemdkragen mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/hemdkragen.md"
"herbsttyp","Herbsttyp","herbsttyp","https://eskyna.com/glossar/herbsttyp/","published","Farbberatung & Farbe","","herbsttyp; soft autumn; warm autumn; deep autumn; herbst farbtyp","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/herbsttyp.png","Glossar-Illustration zu Herbsttyp","Farbtyp (https://eskyna.com/glossar/farbtyp/); Unterton (https://eskyna.com/glossar/unterton/); Gedämpfte Farben (https://eskyna.com/glossar/gedaempfte-farben/); Farbtemperatur (https://eskyna.com/glossar/farbtemperatur/); Farbpass (https://eskyna.com/glossar/farbpass/)","https://eskyna.com/glossar/farbpass/; https://eskyna.com/glossar/farbtemperatur/; https://eskyna.com/glossar/farbtyp/; https://eskyna.com/glossar/gedaempfte-farben/; https://eskyna.com/glossar/kategorie/farbberatung-farbe/; https://eskyna.com/glossar/unterton/; https://eskyna.com/stilgefuehl/","content/de/glossar/herbsttyp.md"
"herz-ausschnitt","Herz-Ausschnitt","herz-ausschnitt","https://eskyna.com/glossar/herz-ausschnitt/","published","Materialien & Details","","herz-ausschnitt; was bedeutet herz-ausschnitt; herz-ausschnitt stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/herz-ausschnitt.png","Editoriale Glossar-Grafik zu Herz-Ausschnitt mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/herz-ausschnitt.md"
"high-waist","High Waist","high-waist","https://eskyna.com/glossar/high-waist/","published","Schnitt, Proportion & Passform","","high waist; was bedeutet high waist; high waist stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/high-waist.png","Editoriale Glossar-Grafik zu High Waist mit ruhigen Farbfeldern und feiner Linienführung","Passform (https://eskyna.com/glossar/passform/); Silhouette (https://eskyna.com/glossar/silhouette/); Proportion (https://eskyna.com/glossar/proportion/); Saumlänge (https://eskyna.com/glossar/saumlange/); Taillierung (https://eskyna.com/glossar/taillierung/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/passform/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/taillierung/; https://eskyna.com/stilfrage/","content/de/glossar/high-waist.md"
"hobo-bag","Hobo Bag","hobo-bag","https://eskyna.com/glossar/hobo-bag/","published","Materialien & Details","","hobo bag; was ist eine hobo bag; hobo tasche","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/hobo-bag.png","Editoriale Grafik zu Hobo Bag mit abstrahierten Formen, ruhigen Farbfeldern und hochwertiger Anmutung","Accessoire (https://eskyna.com/glossar/accessoire/); Shopper (https://eskyna.com/glossar/shopper/); Tote Bag (https://eskyna.com/glossar/tote-bag/); Materialfall (https://eskyna.com/glossar/materialfall/); Smart Casual (https://eskyna.com/glossar/smart-casual/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/stilfrage/","content/de/glossar/hobo-bag.md"
"hochzeit-als-gast","Hochzeit als Gast","hochzeit-als-gast","https://eskyna.com/glossar/hochzeit-als-gast/","published","Garderobe & Alltag","","hochzeit als gast; was bedeutet hochzeit als gast; hochzeit als gast stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/hochzeit-als-gast.png","Editoriale Glossar-Grafik zu Hochzeit als Gast mit ruhigen Farbfeldern und feiner Linienführung","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Key-Piece (https://eskyna.com/glossar/key-piece/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/capsule-wardrobe/; https://eskyna.com/glossar/fehlkauf/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/stilgarderobe/","content/de/glossar/hochzeit-als-gast.md"
"hoodie","Hoodie","hoodie","https://eskyna.com/glossar/hoodie/","published","Garderobe & Alltag","","hoodie; was ist ein hoodie; hoodie kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/hoodie.png","Editoriale Grafik mit stilisiertem Hoodie, Kapuze und weicher Sweatstruktur","Sweatshirt (https://eskyna.com/glossar/sweatshirt/); Sneaker (https://eskyna.com/glossar/sneaker/); Layering (https://eskyna.com/glossar/layering/); Casual (https://eskyna.com/glossar/smart-casual/); Oversized (https://eskyna.com/glossar/oversized/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/hoodie.md"
"horizontale-linie","Horizontale Linie","horizontale-linie","https://eskyna.com/glossar/horizontale-linie/","published","Schnitt, Proportion & Passform","","horizontale linie; breite im outfit; unterbrechung styling","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/horizontale-linie.png","Glossar-Illustration zu Horizontale Linie","Saumlänge (https://eskyna.com/glossar/saumlange/); Vertikale Linie (https://eskyna.com/glossar/vertikale-linie/); Blickführung (https://eskyna.com/glossar/blickfuehrung/); Drittel-Regel im Outfit (https://eskyna.com/glossar/drittel-regel-im-outfit/); Proportion (https://eskyna.com/glossar/proportion/)","https://eskyna.com/glossar/blickfuehrung/; https://eskyna.com/glossar/drittel-regel-im-outfit/; https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/glossar/vertikale-linie/; https://eskyna.com/stilfrage/","content/de/glossar/horizontale-linie.md"
"hosen-unter-roecken","Hosen unter Röcken","hosen-unter-roecken","https://eskyna.com/glossar/hosen-unter-roecken/","published","Garderobe & Alltag","","hosen unter roecken; rock über hose; layering trend","Natalia Kleemann","2026-07-12","https://eskyna.com/images/glossar/hosen-unter-roecken.png","Glossar-Illustration zu Hosen unter Röcken","Layering (https://eskyna.com/glossar/layering/); Rock (https://eskyna.com/glossar/rock/); Kleid (https://eskyna.com/glossar/kleid/); Stoffhose (https://eskyna.com/glossar/stoffhose/); Transparenz (https://eskyna.com/glossar/transparenz/)","https://eskyna.com/glossar/kleid/; https://eskyna.com/glossar/kurzjacke/; https://eskyna.com/glossar/layering/; https://eskyna.com/glossar/rock/; https://eskyna.com/glossar/stoffhose/; https://eskyna.com/glossar/transparenz/","content/de/glossar/hosen-unter-roecken.md"
"hosenanzug","Hosenanzug","hosenanzug","https://eskyna.com/glossar/hosenanzug/","published","Garderobe & Alltag","","hosenanzug; was ist hosenanzug; hosenanzug","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/hosenanzug.png","Glossar-Illustration zu Hosenanzug","","","content/de/glossar/hosenanzug.md"
"hosenbruch","Hosenbruch","hosenbruch","https://eskyna.com/glossar/hosenbruch/","published","Schnitt, Proportion & Passform","","hosenbruch; was ist hosenbruch; hosenbruch","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/hosenbruch.png","Glossar-Illustration zu Hosenbruch","","","content/de/glossar/hosenbruch.md"
"hut","Hut","hut","https://eskyna.com/glossar/hut/","published","Materialien & Details","","hut styling; was ist ein hut; hut kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/hut.png","Editoriale Grafik zu Hut mit abstrahierten Formen, ruhigen Farbfeldern und hochwertiger Anmutung","Accessoire (https://eskyna.com/glossar/accessoire/); Cap (https://eskyna.com/glossar/cap/); Sonnenbrille (https://eskyna.com/glossar/sonnenbrille/); Proportion (https://eskyna.com/glossar/proportion/); Statement-Piece (https://eskyna.com/glossar/statement-piece/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/stilfrage/","content/de/glossar/hut.md"
"ikat","Ikat","ikat","https://eskyna.com/glossar/ikat/","published","Farbberatung & Farbe","","ikat; was ist ikat; ikat","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/ikat.png","Glossar-Illustration zu Ikat","","","content/de/glossar/ikat.md"
"image","Image","image","https://eskyna.com/glossar/image/","published","Stil & Wirkung","","image; was bedeutet image; image stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/image.png","Editoriale Glossar-Grafik zu Image mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Personal Style (https://eskyna.com/glossar/personal-style/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/personal-style/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/praesenz/","content/de/glossar/image.md"
"image-strategie","Image-Strategie","image-strategie","https://eskyna.com/glossar/image-strategie/","published","Stil & Wirkung","","image-strategie; image strategie; wirkung positionierung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/image-strategie.png","Glossar-Illustration zu Image-Strategie","Image (https://eskyna.com/glossar/image/); Wirkungsprofil (https://eskyna.com/glossar/wirkungsprofil/); Personal Branding (https://eskyna.com/glossar/personal-branding/); Stilbotschaft (https://eskyna.com/glossar/stilbotschaft/); Imageberatung (https://eskyna.com/glossar/imageberatung/)","https://eskyna.com/glossar/image/; https://eskyna.com/glossar/imageberatung/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/personal-branding/; https://eskyna.com/glossar/stilbotschaft/; https://eskyna.com/glossar/wirkungsprofil/; https://eskyna.com/praesenz/","content/de/glossar/image-strategie.md"
